0 0 0 0.1 0.1
147.95 -nan -nan 0.1 0.1
148 -nan -nan 0.1 0.1
148.05 -nan -nan 0.1 0.1
148.1 -nan -nan 0.1 0.1
148.15 -nan -nan 0.1 0.1
148.2 -nan -nan 0.1 0.1
148.25 -nan -nan 0.1 0.1
148.3 -nan -nan 0.1 0.1
148.35 -nan -nan 0.1 0.1
148.4 -nan -nan 0.1 0.1
148.45 -nan -nan 0.1 0.1
148.5 -nan -nan 0.1 0.1
148.55 -nan -nan 0.1 0.1
148.6 -nan -nan 0.1 0.1
148.65 -nan -nan 0.1 0.1
148.7 -nan -nan 0.1 0.1
148.75 -nan -nan 0.1 0.1
148.8 -nan -nan 0.1 0.1
148.85 -nan -nan 0.1 0.1
148.9 -nan -nan 0.1 0.1
148.95 -nan -nan 0.1 0.1
149 -nan -nan 0.1 0.1
149.05 -nan -nan 0.1 0.1
149.1 -nan -nan 0.1 0.1
149.15 -nan -nan 0.1 0.1
149.2 -nan -nan 0.1 0.1
149.25 -nan -nan 0.1 0.1
149.3 -nan -nan 0.1 0.1
149.35 -nan -nan 0.1 0.1
149.4 -nan -nan 0.1 0.1
149.45 -nan -nan 0.1 0.1
149.5 -nan -nan 0.1 0.1
149.55 -nan -nan 0.1 0.1
149.6 -nan -nan 0.1 0.1
149.65 -nan -nan 0.1 0.1
149.7 -nan -nan 0.1 0.1
149.75 -nan -nan 0.1 0.1
149.8 -nan -nan 0.1 0.1
149.85 -nan -nan 0.1 0.1
149.9 -nan -nan 0.1 0.1
149.95 -nan -nan 0.1 0.1
150 -nan -nan 0.1 0.1
150.05 -nan -nan 0.1 0.1
150.1 -nan -nan 0.1 0.1
150.15 -nan -nan 0.1 0.1
150.2 -nan -nan 0.1 0.1
150.25 -nan -nan 0.1 0.1
150.3 -nan -nan 0.1 0.1
150.35 -nan -nan 0.1 0.1
150.4 -nan -nan 0.1 0.1
150.45 -nan -nan 0.1 0.1
150.5 -nan -nan 0.1 0.1
150.55 -nan -nan 0.1 0.1
150.6 -nan -nan 0.1 0.1
150.65 -nan -nan 0.1 0.1
150.7 -nan -nan 0.1 0.1
150.75 -nan -nan 0.1 0.1
150.8 -nan -nan 0.1 0.1
150.85 -nan -nan 0.1 0.1
150.9 -nan -nan 0.1 0.1
150.95 -nan -nan 0.1 0.1
151 -nan -nan 0.1 0.1
151.05 -nan -nan 0.1 0.1
151.1 -nan -nan 0.1 0.1
151.15 -nan -nan 0.1 0.1
151.2 -nan -nan 0.1 0.1
151.25 -nan -nan 0.1 0.1
151.3 -nan -nan 0.1 0.1
151.35 -nan -nan 0.1 0.1
151.4 -nan -nan 0.1 0.1
151.45 -nan -nan 0.1 0.1
151.5 -nan -nan 0.1 0.1
151.55 -nan -nan 0.1 0.1
151.6 -nan -nan 0.1 0.1
151.65 -nan -nan 0.1 0.1
151.7 -nan -nan 0.1 0.1
151.75 -nan -nan 0.1 0.1
151.8 -nan -nan 0.1 0.1
151.85 -nan -nan 0.1 0.1
151.9 -nan -nan 0.1 0.1
151.95 -nan -nan 0.1 0.1
152 -nan -nan 0.1 0.1
152.05 -nan -nan 0.1 0.1
152.1 -nan -nan 0.1 0.1
152.15 -nan -nan 0.1 0.1
152.2 -nan -nan 0.1 0.1
152.25 -nan -nan 0.1 0.1
152.3 -nan -nan 0.1 0.1
152.35 -nan -nan 0.1 0.1
152.4 -nan -nan 0.1 0.1
152.45 -nan -nan 0.1 0.1
152.5 -nan -nan 0.1 0.1
152.55 -nan -nan 0.1 0.1
152.6 -nan -nan 0.1 0.1
152.65 -nan -nan 0.1 0.1
152.7 -nan -nan 0.1 0.1
152.75 -nan -nan 0.1 0.1
152.8 -nan -nan 0.1 0.1
152.85 -nan -nan 0.1 0.1
152.9 -nan -nan 0.1 0.1
152.95 -nan -nan 0.1 0.1
153 -nan -nan 0.1 0.1
153.05 -nan -nan 0.1 0.1
153.1 -nan -nan 0.1 0.1
153.15 -nan -nan 0.1 0.1
153.2 -nan -nan 0.1 0.1
153.25 -nan -nan 0.1 0.1
153.3 -nan -nan 0.1 0.1
153.35 -nan -nan 0.1 0.1
153.4 -nan -nan 0.1 0.1
153.45 -nan -nan 0.1 0.1
153.5 -nan -nan 0.1 0.1
153.55 -nan -nan 0.1 0.1
153.6 -nan -nan 0.1 0.1
153.65 -nan -nan 0.1 0.1
153.7 -nan -nan 0.1 0.1
153.75 -nan -nan 0.1 0.1
153.8 -nan -nan 0.1 0.1
153.85 -nan -nan 0.1 0.1
153.9 -nan -nan 0.1 0.1
153.95 -nan -nan 0.1 0.1
154 -nan -nan 0.1 0.1
154.05 -nan -nan 0.1 0.1
154.1 -nan -nan 0.1 0.1
154.15 -nan -nan 0.1 0.1
154.2 -nan -nan 0.1 0.1
154.25 -nan -nan 0.1 0.1
154.3 -nan -nan 0.1 0.1
154.35 -nan -nan 0.1 0.1
154.4 -nan -nan 0.1 0.1
154.45 -nan -nan 0.1 0.1
154.5 -nan -nan 0.1 0.1
154.55 -nan -nan 0.1 0.1
154.6 -nan -nan 0.1 0.1
154.65 -nan -nan 0.1 0.1
154.7 -nan -nan 0.1 0.1
154.75 -nan -nan 0.1 0.1
154.8 -nan -nan 0.1 0.1
154.85 -nan -nan 0.1 0.1
154.9 -nan -nan 0.1 0.1
154.95 -nan -nan 0.1 0.1
155 -nan -nan 0.1 0.1
155.05 -nan -nan 0.1 0.1
155.1 -nan -nan 0.1 0.1
155.15 -nan -nan 0.1 0.1
155.2 -nan -nan 0.1 0.1
155.25 -nan -nan 0.1 0.1
155.3 -nan -nan 0.1 0.1
155.35 -nan -nan 0.1 0.1
155.4 -nan -nan 0.1 0.1
155.45 -nan -nan 0.1 0.1
155.5 -nan -nan 0.1 0.1
155.55 -nan -nan 0.1 0.1
155.6 -nan -nan 0.1 0.1
155.65 -nan -nan 0.1 0.1
155.7 -nan -nan 0.1 0.1
155.75 -nan -nan 0.1 0.1
155.8 -nan -nan 0.1 0.1
155.85 -nan -nan 0.1 0.1
155.9 -nan -nan 0.1 0.1
155.95 -nan -nan 0.1 0.1
156 -nan -nan 0.1 0.1
156.05 -nan -nan 0.1 0.1
156.1 -nan -nan 0.1 0.1
156.15 -nan -nan 0.1 0.1
156.2 -nan -nan 0.1 0.1
156.25 -nan -nan 0.1 0.1
156.3 -nan -nan 0.1 0.1
156.35 -nan -nan 0.1 0.1
156.4 -nan -nan 0.1 0.1
156.45 -nan -nan 0.1 0.1
156.5 -nan -nan 0.1 0.1
156.55 -nan -nan 0.1 0.1
156.6 -nan -nan 0.1 0.1
156.65 -nan -nan 0.1 0.1
156.7 -nan -nan 0.1 0.1
156.75 -nan -nan 0.1 0.1
156.8 -nan -nan 0.1 0.1
156.85 -nan -nan 0.1 0.1
156.9 -nan -nan 0.1 0.1
156.95 -nan -nan 0.1 0.1
157 -nan -nan 0.1 0.1
157.05 -nan -nan 0.1 0.1
157.1 -nan -nan 0.1 0.1
157.15 -nan -nan 0.1 0.1
157.2 -nan -nan 0.1 0.1
157.25 -nan -nan 0.1 0.1
157.3 -nan -nan 0.1 0.1
157.35 -nan -nan 0.1 0.1
157.4 -nan -nan 0.1 0.1
157.45 -nan -nan 0.1 0.1
157.5 -nan -nan 0.1 0.1
157.55 -nan -nan 0.1 0.1
157.6 -nan -nan 0.1 0.1
157.65 -nan -nan 0.1 0.1
157.7 -nan -nan 0.1 0.1
157.75 -nan -nan 0.1 0.1
157.8 -nan -nan 0.1 0.1
157.85 -nan -nan 0.1 0.1
157.9 -nan -nan 0.1 0.1
157.95 -nan -nan 0.1 0.1
158 -nan -nan 0.1 0.1
158.05 -nan -nan 0.1 0.1
158.1 -nan -nan 0.1 0.1
158.15 -nan -nan 0.1 0.1
158.2 -nan -nan 0.1 0.1
158.25 -nan -nan 0.1 0.1
158.3 -nan -nan 0.1 0.1
158.35 -nan -nan 0.1 0.1
158.4 -nan -nan 0.1 0.1
158.45 -nan -nan 0.1 0.1
158.5 -nan -nan 0.1 0.1
158.55 -nan -nan 0.1 0.1
158.6 -nan -nan 0.1 0.1
158.65 -nan -nan 0.1 0.1
158.7 -nan -nan 0.1 0.1
158.75 -nan -nan 0.1 0.1
158.8 -nan -nan 0.1 0.1
158.85 -nan -nan 0.1 0.1
158.9 -nan -nan 0.1 0.1
158.95 -nan -nan 0.1 0.1
159 -nan -nan 0.1 0.1
159.05 -nan -nan 0.1 0.1
159.1 -nan -nan 0.1 0.1
159.15 -nan -nan 0.1 0.1
159.2 -nan -nan 0.1 0.1
159.25 -nan -nan 0.1 0.1
159.3 -nan -nan 0.1 0.1
159.35 -nan -nan 0.1 0.1
159.4 -nan -nan 0.1 0.1
159.45 -nan -nan 0.1 0.1
159.5 -nan -nan 0.1 0.1
159.55 -nan -nan 0.1 0.1
159.6 -nan -nan 0.1 0.1
159.65 -nan -nan 0.1 0.1
159.7 -nan -nan 0.1 0.1
159.75 -nan -nan 0.1 0.1
159.8 -nan -nan 0.1 0.1
159.85 -nan -nan 0.1 0.1
159.9 -nan -nan 0.1 0.1
159.95 -nan -nan 0.1 0.1
160 -nan -nan 0.1 0.1
160.05 -nan -nan 0.1 0.1
160.1 -nan -nan 0.1 0.1
160.15 -nan -nan 0.1 0.1
160.2 -nan -nan 0.1 0.1
160.25 -nan -nan 0.1 0.1
160.3 -nan -nan 0.1 0.1
160.35 -nan -nan 0.1 0.1
160.4 -nan -nan 0.1 0.1
160.45 -nan -nan 0.1 0.1
160.5 -nan -nan 0.1 0.1
160.55 -nan -nan 0.1 0.1
160.6 -nan -nan 0.1 0.1
160.65 -nan -nan 0.1 0.1
160.7 -nan -nan 0.1 0.1
160.75 -nan -nan 0.1 0.1
160.8 -nan -nan 0.1 0.1
160.85 -nan -nan 0.1 0.1
160.9 -nan -nan 0.1 0.1
160.95 -nan -nan 0.1 0.1
161 -nan -nan 0.1 0.1
161.05 -nan -nan 0.1 0.1
161.1 -nan -nan 0.1 0.1
161.15 -nan -nan 0.1 0.1
161.2 -nan -nan 0.1 0.1
161.25 -nan -nan 0.1 0.1
161.3 -nan -nan 0.1 0.1
161.35 -nan -nan 0.1 0.1
161.4 -nan -nan 0.1 0.1
161.45 -nan -nan 0.1 0.1
161.5 -nan -nan 0.1 0.1
161.55 -nan -nan 0.1 0.1
161.6 -nan -nan 0.1 0.1
161.65 -nan -nan 0.1 0.1
161.7 -nan -nan 0.1 0.1
161.75 -nan -nan 0.1 0.1
161.8 -nan -nan 0.1 0.1
161.85 -nan -nan 0.1 0.1
161.9 -nan -nan 0.1 0.1
161.95 -nan -nan 0.1 0.1
162 -nan -nan 0.1 0.1
162.05 -nan -nan 0.1 0.1
162.1 -nan -nan 0.1 0.1
162.15 -nan -nan 0.1 0.1
162.2 -nan -nan 0.1 0.1
162.25 -nan -nan 0.1 0.1
162.3 -nan -nan 0.1 0.1
162.35 -nan -nan 0.1 0.1
162.4 -nan -nan 0.1 0.1
162.45 -nan -nan 0.1 0.1
162.5 -nan -nan 0.1 0.1
162.55 -nan -nan 0.1 0.1
162.6 -nan -nan 0.1 0.1
162.65 -nan -nan 0.1 0.1
162.7 -nan -nan 0.1 0.1
162.75 -nan -nan 0.1 0.1
162.8 -nan -nan 0.1 0.1
162.85 -nan -nan 0.1 0.1
162.9 -nan -nan 0.1 0.1
162.95 -nan -nan 0.1 0.1
163 -nan -nan 0.1 0.1
163.05 -nan -nan 0.1 0.1
163.1 -nan -nan 0.1 0.1
163.15 -nan -nan 0.1 0.1
163.2 -nan -nan 0.1 0.1
163.25 -nan -nan 0.1 0.1
163.3 -nan -nan 0.1 0.1
163.35 -nan -nan 0.1 0.1
163.4 -nan -nan 0.1 0.1
163.45 -nan -nan 0.1 0.1
163.5 -nan -nan 0.1 0.1
163.55 -nan -nan 0.1 0.1
163.6 -nan -nan 0.1 0.1
163.65 -nan -nan 0.1 0.1
163.7 -nan -nan 0.1 0.1
163.75 -nan -nan 0.1 0.1
163.8 -nan -nan 0.1 0.1
163.85 -nan -nan 0.1 0.1
163.9 -nan -nan 0.1 0.1
163.95 -nan -nan 0.1 0.1
164 -nan -nan 0.1 0.1
164.05 -nan -nan 0.1 0.1
164.1 -nan -nan 0.1 0.1
164.15 -nan -nan 0.1 0.1
164.2 -nan -nan 0.1 0.1
164.25 -nan -nan 0.1 0.1
164.3 -nan -nan 0.1 0.1
164.35 -nan -nan 0.1 0.1
164.4 -nan -nan 0.1 0.1
164.45 -nan -nan 0.1 0.1
164.5 -nan -nan 0.1 0.1
164.55 -nan -nan 0.1 0.1
164.6 -nan -nan 0.1 0.1
164.65 -nan -nan 0.1 0.1
164.7 -nan -nan 0.1 0.1
164.75 -nan -nan 0.1 0.1
164.8 -nan -nan 0.1 0.1
164.85 -nan -nan 0.1 0.1
164.9 -nan -nan 0.1 0.1
164.95 -nan -nan 0.1 0.1
165 -nan -nan 0.1 0.1
165.05 -nan -nan 0.1 0.1
165.1 -nan -nan 0.1 0.1
165.15 -nan -nan 0.1 0.1
165.2 -nan -nan 0.1 0.1
165.25 -nan -nan 0.1 0.1
165.3 -nan -nan 0.1 0.1
165.35 -nan -nan 0.1 0.1
165.4 -nan -nan 0.1 0.1
165.45 -nan -nan 0.1 0.1
165.5 -nan -nan 0.1 0.1
165.55 -nan -nan 0.1 0.1
165.6 -nan -nan 0.1 0.1
165.65 -nan -nan 0.1 0.1
165.7 -nan -nan 0.1 0.1
165.75 -nan -nan 0.1 0.1
165.8 -nan -nan 0.1 0.1
165.85 -nan -nan 0.1 0.1
165.9 -nan -nan 0.1 0.1
165.95 -nan -nan 0.1 0.1
166 -nan -nan 0.1 0.1
166.05 -nan -nan 0.1 0.1
166.1 -nan -nan 0.1 0.1
166.15 -nan -nan 0.1 0.1
166.2 -nan -nan 0.1 0.1
166.25 -nan -nan 0.1 0.1
166.3 -nan -nan 0.1 0.1
166.35 -nan -nan 0.1 0.1
166.4 -nan -nan 0.1 0.1
166.45 -nan -nan 0.1 0.1
166.5 -nan -nan 0.1 0.1
166.55 -nan -nan 0.1 0.1
166.6 -nan -nan 0.1 0.1
166.65 -nan -nan 0.1 0.1
166.7 -nan -nan 0.1 0.1
166.75 -nan -nan 0.1 0.1
166.8 -nan -nan 0.1 0.1
166.85 -nan -nan 0.1 0.1
166.9 -nan -nan 0.1 0.1
166.95 -nan -nan 0.1 0.1
167 -nan -nan 0.1 0.1
167.05 -nan -nan 0.1 0.1
167.1 -nan -nan 0.1 0.1
167.15 -nan -nan 0.1 0.1
167.2 -nan -nan 0.1 0.1
167.25 -nan -nan 0.1 0.1
167.3 -nan -nan 0.1 0.1
167.35 -nan -nan 0.1 0.1
167.4 -nan -nan 0.1 0.1
167.45 -nan -nan 0.1 0.1
167.5 -nan -nan 0.1 0.1
167.55 -nan -nan 0.1 0.1
167.6 -nan -nan 0.1 0.1
167.65 -nan -nan 0.1 0.1
167.7 -nan -nan 0.1 0.1
167.75 -nan -nan 0.1 0.1
167.8 -nan -nan 0.1 0.1
167.85 -nan -nan 0.1 0.1
167.9 -nan -nan 0.1 0.1
167.95 -nan -nan 0.1 0.1
168 -nan -nan 0.1 0.1
168.05 -nan -nan 0.1 0.1
168.1 -nan -nan 0.1 0.1
168.15 -nan -nan 0.1 0.1
168.2 -nan -nan 0.1 0.1
168.25 -nan -nan 0.1 0.1
168.3 -nan -nan 0.1 0.1
168.35 -nan -nan 0.1 0.1
168.4 -nan -nan 0.1 0.1
168.45 -nan -nan 0.1 0.1
168.5 -nan -nan 0.1 0.1
168.55 -nan -nan 0.1 0.1
168.6 -nan -nan 0.1 0.1
168.65 -nan -nan 0.1 0.1
168.7 -nan -nan 0.1 0.1
168.75 -nan -nan 0.1 0.1
168.8 -nan -nan 0.1 0.1
168.85 -nan -nan 0.1 0.1
168.9 -nan -nan 0.1 0.1
168.95 -nan -nan 0.1 0.1
169 -nan -nan 0.1 0.1
169.05 -nan -nan 0.1 0.1
169.1 -nan -nan 0.1 0.1
169.15 -nan -nan 0.1 0.1
169.2 -nan -nan 0.1 0.1
169.25 -nan -nan 0.1 0.1
169.3 -nan -nan 0.1 0.1
169.35 -nan -nan 0.1 0.1
169.4 -nan -nan 0.1 0.1
169.45 -nan -nan 0.1 0.1
169.5 -nan -nan 0.1 0.1
169.55 -nan -nan 0.1 0.1
169.6 -nan -nan 0.1 0.1
169.65 -nan -nan 0.1 0.1
169.7 -nan -nan 0.1 0.1
169.75 -nan -nan 0.1 0.1
169.8 -nan -nan 0.1 0.1
169.85 -nan -nan 0.1 0.1
169.9 -nan -nan 0.1 0.1
169.95 -nan -nan 0.1 0.1
170 -nan -nan 0.1 0.1
170.05 -nan -nan 0.1 0.1
170.1 -nan -nan 0.1 0.1
170.15 -nan -nan 0.1 0.1
170.2 -nan -nan 0.1 0.1
170.25 -nan -nan 0.1 0.1
170.3 -nan -nan 0.1 0.1
170.35 -nan -nan 0.1 0.1
170.4 -nan -nan 0.1 0.1
170.45 -nan -nan 0.1 0.1
170.5 -nan -nan 0.1 0.1
170.55 -nan -nan 0.1 0.1
170.6 -nan -nan 0.1 0.1
170.65 -nan -nan 0.1 0.1
170.7 -nan -nan 0.1 0.1
170.75 -nan -nan 0.1 0.1
170.8 -nan -nan 0.1 0.1
170.85 -nan -nan 0.1 0.1
170.9 -nan -nan 0.1 0.1
170.95 -nan -nan 0.1 0.1
171 -nan -nan 0.1 0.1
171.05 -nan -nan 0.1 0.1
171.1 -nan -nan 0.1 0.1
171.15 -nan -nan 0.1 0.1
171.2 -nan -nan 0.1 0.1
171.25 -nan -nan 0.1 0.1
171.3 -nan -nan 0.1 0.1
171.35 -nan -nan 0.1 0.1
171.4 -nan -nan 0.1 0.1
171.45 -nan -nan 0.1 0.1
171.5 -nan -nan 0.1 0.1
171.55 -nan -nan 0.1 0.1
171.6 -nan -nan 0.1 0.1
171.65 -nan -nan 0.1 0.1
171.7 -nan -nan 0.1 0.1
171.75 -nan -nan 0.1 0.1
171.8 -nan -nan 0.1 0.1
171.85 -nan -nan 0.1 0.1
171.9 -nan -nan 0.1 0.1
171.95 -nan -nan 0.1 0.1
172 -nan -nan 0.1 0.1
172.05 -nan -nan 0.1 0.1
172.1 -nan -nan 0.1 0.1
172.15 -nan -nan 0.1 0.1
172.2 -nan -nan 0.1 0.1
172.25 -nan -nan 0.1 0.1
172.3 -nan -nan 0.1 0.1
172.35 -nan -nan 0.1 0.1
172.4 -nan -nan 0.1 0.1
172.45 -nan -nan 0.1 0.1
172.5 -nan -nan 0.1 0.1
172.55 -nan -nan 0.1 0.1
172.6 -nan -nan 0.1 0.1
172.65 -nan -nan 0.1 0.1
172.7 -nan -nan 0.1 0.1
172.75 -nan -nan 0.1 0.1
172.8 -nan -nan 0.1 0.1
172.85 -nan -nan 0.1 0.1
172.9 -nan -nan 0.1 0.1
172.95 -nan -nan 0.1 0.1
173 -nan -nan 0.1 0.1
173.05 -nan -nan 0.1 0.1
173.1 -nan -nan 0.1 0.1
173.15 -nan -nan 0.1 0.1
173.2 -nan -nan 0.1 0.1
173.25 -nan -nan 0.1 0.1
173.3 -nan -nan 0.1 0.1
173.35 -nan -nan 0.1 0.1
173.4 -nan -nan 0.1 0.1
173.45 -nan -nan 0.1 0.1
173.5 -nan -nan 0.1 0.1
173.55 -nan -nan 0.1 0.1
173.6 -nan -nan 0.1 0.1
173.65 -nan -nan 0.1 0.1
173.7 -nan -nan 0.1 0.1
173.75 -nan -nan 0.1 0.1
173.8 -nan -nan 0.1 0.1
173.85 -nan -nan 0.1 0.1
173.9 -nan -nan 0.1 0.1
173.95 -nan -nan 0.1 0.1
174 -nan -nan 0.1 0.1
174.05 -nan -nan 0.1 0.1
174.1 -nan -nan 0.1 0.1
174.15 -nan -nan 0.1 0.1
174.2 -nan -nan 0.1 0.1
174.25 -nan -nan 0.1 0.1
174.3 -nan -nan 0.1 0.1
174.35 -nan -nan 0.1 0.1
174.4 -nan -nan 0.1 0.1
174.45 -nan -nan 0.1 0.1
174.5 -nan -nan 0.1 0.1
174.55 -nan -nan 0.1 0.1
174.6 -nan -nan 0.1 0.1
174.65 -nan -nan 0.1 0.1
174.7 -nan -nan 0.1 0.1
174.75 -nan -nan 0.1 0.1
174.8 -nan -nan 0.1 0.1
174.85 -nan -nan 0.1 0.1
174.9 -nan -nan 0.1 0.1
174.95 -nan -nan 0.1 0.1
175 -nan -nan 0.1 0.1
175.05 -nan -nan 0.1 0.1
175.1 -nan -nan 0.1 0.1
175.15 -nan -nan 0.1 0.1
175.2 -nan -nan 0.1 0.1
175.25 -nan -nan 0.1 0.1
175.3 -nan -nan 0.1 0.1
175.35 -nan -nan 0.1 0.1
175.4 -nan -nan 0.1 0.1
175.45 -nan -nan 0.1 0.1
175.5 -nan -nan 0.1 0.1
175.55 -nan -nan 0.1 0.1
175.6 -nan -nan 0.1 0.1
175.65 -nan -nan 0.1 0.1
175.7 -nan -nan 0.1 0.1
175.75 -nan -nan 0.1 0.1
175.8 -nan -nan 0.1 0.1
175.85 -nan -nan 0.1 0.1
175.9 -nan -nan 0.1 0.1
175.95 -nan -nan 0.1 0.1
176 -nan -nan 0.1 0.1
176.05 -nan -nan 0.1 0.1
176.1 -nan -nan 0.1 0.1
176.15 -nan -nan 0.1 0.1
176.2 -nan -nan 0.1 0.1
176.25 -nan -nan 0.1 0.1
176.3 -nan -nan 0.1 0.1
176.35 -nan -nan 0.1 0.1
176.4 -nan -nan 0.1 0.1
176.45 -nan -nan 0.1 0.1
176.5 -nan -nan 0.1 0.1
176.55 -nan -nan 0.1 0.1
176.6 -nan -nan 0.1 0.1
176.65 -nan -nan 0.1 0.1
176.7 -nan -nan 0.1 0.1
176.75 -nan -nan 0.1 0.1
176.8 -nan -nan 0.1 0.1
176.85 -nan -nan 0.1 0.1
176.9 -nan -nan 0.1 0.1
176.95 -nan -nan 0.1 0.1
177 -nan -nan 0.1 0.1
177.05 -nan -nan 0.1 0.1
177.1 -nan -nan 0.1 0.1
177.15 -nan -nan 0.1 0.1
177.2 -nan -nan 0.1 0.1
177.25 -nan -nan 0.1 0.1
177.3 -nan -nan 0.1 0.1
177.35 -nan -nan 0.1 0.1
177.4 -nan -nan 0.1 0.1
177.45 -nan -nan 0.1 0.1
177.5 -nan -nan 0.1 0.1
177.55 -nan -nan 0.1 0.1
177.6 -nan -nan 0.1 0.1
177.65 -nan -nan 0.1 0.1
177.7 -nan -nan 0.1 0.1
177.75 -nan -nan 0.1 0.1
177.8 -nan -nan 0.1 0.1
177.85 -nan -nan 0.1 0.1
177.9 -nan -nan 0.1 0.1
177.95 -nan -nan 0.1 0.1
178 -nan -nan 0.1 0.1
178.05 -nan -nan 0.1 0.1
178.1 -nan -nan 0.1 0.1
178.15 -nan -nan 0.1 0.1
178.2 -nan -nan 0.1 0.1
178.25 -nan -nan 0.1 0.1
178.3 -nan -nan 0.1 0.1
178.35 -nan -nan 0.1 0.1
178.4 -nan -nan 0.1 0.1
178.45 -nan -nan 0.1 0.1
178.5 -nan -nan 0.1 0.1
178.55 -nan -nan 0.1 0.1
178.6 -nan -nan 0.1 0.1
178.65 -nan -nan 0.1 0.1
178.7 -nan -nan 0.1 0.1
178.75 -nan -nan 0.1 0.1
178.8 -nan -nan 0.1 0.1
178.85 -nan -nan 0.1 0.1
178.9 -nan -nan 0.1 0.1
178.95 -nan -nan 0.1 0.1
179 -nan -nan 0.1 0.1
179.05 -nan -nan 0.1 0.1
179.1 -nan -nan 0.1 0.1
179.15 -nan -nan 0.1 0.1
179.2 -nan -nan 0.1 0.1
179.25 -nan -nan 0.1 0.1
179.3 -nan -nan 0.1 0.1
179.35 -nan -nan 0.1 0.1
179.4 -nan -nan 0.1 0.1
179.45 -nan -nan 0.1 0.1
179.5 -nan -nan 0.1 0.1
179.55 -nan -nan 0.1 0.1
179.6 -nan -nan 0.1 0.1
179.65 -nan -nan 0.1 0.1
179.7 -nan -nan 0.1 0.1
179.75 -nan -nan 0.1 0.1
179.8 -nan -nan 0.1 0.1
179.85 -nan -nan 0.1 0.1
179.9 -nan -nan 0.1 0.1
179.95 -nan -nan 0.1 0.1
180 -nan -nan 0.1 0.1
180.05 -nan -nan 0.1 0.1
180.1 -nan -nan 0.1 0.1
180.15 -nan -nan 0.1 0.1
180.2 -nan -nan 0.1 0.1
180.25 -nan -nan 0.1 0.1
180.3 -nan -nan 0.1 0.1
180.35 -nan -nan 0.1 0.1
180.4 -nan -nan 0.1 0.1
180.45 -nan -nan 0.1 0.1
180.5 -nan -nan 0.1 0.1
180.55 -nan -nan 0.1 0.1
180.6 -nan -nan 0.1 0.1
180.65 -nan -nan 0.1 0.1
180.7 -nan -nan 0.1 0.1
180.75 -nan -nan 0.1 0.1
180.8 -nan -nan 0.1 0.1
180.85 -nan -nan 0.1 0.1
180.9 -nan -nan 0.1 0.1
180.95 -nan -nan 0.1 0.1
181 -nan -nan 0.1 0.1
181.05 -nan -nan 0.1 0.1
181.1 -nan -nan 0.1 0.1
181.15 -nan -nan 0.1 0.1
181.2 -nan -nan 0.1 0.1
181.25 -nan -nan 0.1 0.1
181.3 -nan -nan 0.1 0.1
181.35 -nan -nan 0.1 0.1
181.4 -nan -nan 0.1 0.1
181.45 -nan -nan 0.1 0.1
181.5 -nan -nan 0.1 0.1
181.55 -nan -nan 0.1 0.1
181.6 -nan -nan 0.1 0.1
181.65 -nan -nan 0.1 0.1
181.7 -nan -nan 0.1 0.1
181.75 -nan -nan 0.1 0.1
181.8 -nan -nan 0.1 0.1
181.85 -nan -nan 0.1 0.1
181.9 -nan -nan 0.1 0.1
181.95 -nan -nan 0.1 0.1
182 -nan -nan 0.1 0.1
182.05 -nan -nan 0.1 0.1
182.1 -nan -nan 0.1 0.1
182.15 -nan -nan 0.1 0.1
182.2 -nan -nan 0.1 0.1
182.25 -nan -nan 0.1 0.1
182.3 -nan -nan 0.1 0.1
182.35 -nan -nan 0.1 0.1
182.4 -nan -nan 0.1 0.1
182.45 -nan -nan 0.1 0.1
182.5 -nan -nan 0.1 0.1
182.55 -nan -nan 0.1 0.1
182.6 -nan -nan 0.1 0.1
182.65 -nan -nan 0.1 0.1
182.7 -nan -nan 0.1 0.1
182.75 -nan -nan 0.1 0.1
182.8 -nan -nan 0.1 0.1
182.85 -nan -nan 0.1 0.1
182.9 -nan -nan 0.1 0.1
182.95 -nan -nan 0.1 0.1
183 -nan -nan 0.1 0.1
183.05 -nan -nan 0.1 0.1
183.1 -nan -nan 0.1 0.1
183.15 -nan -nan 0.1 0.1
183.2 -nan -nan 0.1 0.1
183.25 -nan -nan 0.1 0.1
183.3 -nan -nan 0.1 0.1
183.35 -nan -nan 0.1 0.1
183.4 -nan -nan 0.1 0.1
183.45 -nan -nan 0.1 0.1
183.5 -nan -nan 0.1 0.1
183.55 -nan -nan 0.1 0.1
183.6 -nan -nan 0.1 0.1
183.65 -nan -nan 0.1 0.1
183.7 -nan -nan 0.1 0.1
183.75 -nan -nan 0.1 0.1
183.8 -nan -nan 0.1 0.1
183.85 -nan -nan 0.1 0.1
183.9 -nan -nan 0.1 0.1
183.95 -nan -nan 0.1 0.1
184 -nan -nan 0.1 0.1
184.05 -nan -nan 0.1 0.1
184.1 -nan -nan 0.1 0.1
184.15 -nan -nan 0.1 0.1
184.2 -nan -nan 0.1 0.1
184.25 -nan -nan 0.1 0.1
184.3 -nan -nan 0.1 0.1
184.35 -nan -nan 0.1 0.1
184.4 -nan -nan 0.1 0.1
184.45 -nan -nan 0.1 0.1
184.5 -nan -nan 0.1 0.1
184.55 -nan -nan 0.1 0.1
184.6 -nan -nan 0.1 0.1
184.65 -nan -nan 0.1 0.1
184.7 -nan -nan 0.1 0.1
184.75 -nan -nan 0.1 0.1
184.8 -nan -nan 0.1 0.1
184.85 -nan -nan 0.1 0.1
184.9 -nan -nan 0.1 0.1
